"PassengerID","Survived"
"891",0.176892609413995
"890",0.416107181473586
"889",0.437542464420488
"888",0.822784673231147
"887",0.151220307126921
"886",0.265167166886598
"885",0.171995566574288
"884",0.15431702148892
"883",0.372594925747883
"882",0.156229994016244
"881",0.874541523538123
"880",0.868628017719298
"879",0.170598273393881
"878",0.176884194578593
"877",0.151437272880606
"876",0.622427921483115
"875",0.869814443083812
"874",0.137214592091611
"873",0.4085130398249
"872",0.891596567544356
"871",0.188157687465016
"870",0.607106180225714
"869",0.176200819055863
"868",0.316175508784304
"867",0.864312186548404
"866",0.672258640254272
"865",0.144838494332788
"864",0.179448712833133
"863",0.781835414198326
"862",0.209160768528252
"861",0.167115715384797
"860",0.166968056029554
"859",0.636208776513998
"858",0.317485397596474
"857",0.884267259354447
"856",0.441817370615634
"855",0.730847999351371
"854",0.906450394287983
"853",0.418279782349835
"852",0.13493700970607
"851",0.285513762385568
"850",0.869571475890729
"849",0.252908066153285
"848",0.176200819055863
"847",0.128890747874372
"846",0.13960693685343
"845",0.173689844466498
"844",0.176223626073407
"843",0.831772480522833
"842",0.189258562903966
"841",0.17424001799508
"840",0.395778460741734
"839",0.176892609413995
"838",0.13493700970607
"837",0.15418536896951
"836",0.897142479851373
"835",0.175627611945539
"834",0.15269314264322
"833",0.192879948930579
"832",0.790702510780971
"831",0.466642858006102
"830",0.745691230163716
"829",0.21182564266492
"828",0.778297529938059
"827",0.172326322722494
"826",0.171511253797195
"825",0.236107542381245
"824",0.648231354264705
"823",0.391338688154745
"822",0.192879948930579
"821",0.879090520105516
"820",0.0872893263091103
"819",0.175475031324016
"818",0.178406680536822
"817",0.369700665490612
"816",0.298648957991124
"815",0.170485295268064
"814",0.238311097270302
"813",0.242758782525348
"812",0.17690593263157
"811",0.158000747720121
"810",0.892072784212583
"809",0.15510420866652
"808",0.564778074777601
"807",0.31603349607683
"806",0.209211700851965
"805",0.192879948930579
"804",0.634297211330498
"803",0.637382686829165
"802",0.860620783665643
"801",0.263999955488086
"800",0.439146552546174
"799",0.17330971204439
"798",0.579027881191956
"797",0.777316266379762
"796",0.234023828209675
"795",0.171995566574288
"794",0.292444051520377
"793",0.179448712833133
"792",0.27702275702732
"791",0.170598273393881
"790",0.298648957991124
"789",0.594659888028152
"788",0.1242115107424
"787",0.564778074777601
"786",0.151133602468369
"785",0.171995566574288
"784",0.190682108563584
"783",0.398096099381977
"782",0.909180372813295
"781",0.619891945240481
"780",0.887797729430867
"779",0.147039820238104
"778",0.716865973713779
"777",0.209264816525378
"776",0.14991662744037
"775",0.765464765675027
"774",0.135849830064273
"773",0.614406725932777
"772",0.137214592091611
"771",0.170598273393881
"770",0.176892609413995
"769",0.165319903971491
"768",0.385609554885091
"767",0.298648957991124
"766",0.897858003273726
"765",0.189837783088761
"764",0.875140517836936
"763",0.17424001799508
"762",0.171983476019417
"761",0.171995566574288
"760",0.829054997448997
"759",0.177924592669881
"758",0.15472718401991
"757",0.190836237870965
"756",0.790702510780971
"755",0.82130518374575
"754",0.173365391188368
"753",0.178441094089608
"752",0.538574010397691
"751",0.862172434005928
"750",0.170828956902379
"749",0.430268574803813
"748",0.790728009772406
"747",0.167642326854862
"746",0.35165220816377
"745",0.209211700851965
"744",0.17754974868719
"743",0.85734862368951
"742",0.359907644472461
"741",0.409473083122911
"740",0.173689844466498
"739",0.176200819055863
"738",0.415247152690281
"737",0.26585550415958
"736",0.190836237870965
"735",0.144454868157421
"734",0.144454868157421
"733",0.176247973714424
"732",0.23289461427007
"731",0.826878638568713
"730",0.421443741162561
"729",0.265748573164888
"728",0.642126413832056
"727",0.886346054480381
"726",0.17424001799508
"725",0.473561203989677
"724",0.184702969279132
"723",0.241304022665588
"722",0.216966908858856
"721",0.883575313372819
"720",0.178441094089608
"719",0.209264816525378
"718",0.739559317132644
"717",0.806397402387438
"716",0.153573770297513
"715",0.185065354084896
"714",0.20900495622781
"713",0.38328791689217
"712",0.395336688521615
"711",0.792572456052152
"710",0.670665567179603
"709",0.676630245558589
"708",0.389001405434122
"707",0.660283036367213
"706",0.268181200686185
"705",0.164722273888654
"704",0.171995566574288
"703",0.441817370615634
"702",0.413538560740404
"701",0.846194955570939
"700",0.13960693685343
"699",0.34238645210745
"698",0.4223988787947
"697",0.177524554070822
"696",0.185065354084896
"695",0.270253504493066
"694",0.171995566574288
"693",0.202717272937876
"692",0.738705070877515
"691",0.453894248538896
"690",0.911920814447692
"689",0.175627611945539
"688",0.176884194578593
"687",0.111247796176533
"686",0.24400927074379
"685",0.249354164683269
"684",0.0781482632192474
"683",0.151437272880606
"682",0.432769649599948
"681",0.425729114174493
"680",0.462268169189182
"679",0.257429882164535
"678",0.564778074777601
"677",0.170059889216878
"676",0.175627611945539
"675",0.176247973714424
"674",0.171180716611438
"673",0.195662077432436
"672",0.453894248538896
"671",0.834498498097837
"670",0.860829286952011
"669",0.175475031324016
"668",0.192879948930579
"667",0.142213217283673
"666",0.17924878579998
"665",0.197265162668336
"664",0.176008521371762
"663",0.311414982580339
"662",0.171511253797195
"661",0.491118257873284
"660",0.377519228326064
"659",0.144454868157421
"658",0.461313590496788
"657",0.137214592091611
"656",0.18873305066896
"655",0.564778074777601
"654",0.45334521668121
"653",0.172326322722494
"652",0.744437753849127
"651",0.171995566574288
"650",0.586621673027866
"649",0.13493700970607
"648",0.321498360611309
"647",0.176884194578593
"646",0.468006215947152
"645",0.732915211491896
"644",0.176884194578593
"643",0.237958030569078
"642",0.810220889487914
"641",0.17424001799508
"640",0.21730262314457
"639",0.304751292462899
"638",0.178406680536822
"637",0.210009639290517
"636",0.777126648713183
"635",0.219323746282346
"634",0.288809773684959
"633",0.415979849643668
"632",0.136538843020963
"631",0.360690614814138
"630",0.147039820238104
"629",0.188157687465016
"628",0.812547795624995
"627",0.176247973714424
"626",0.28872998780048
"625",0.172326322722494
"624",0.172326322722494
"623",0.194864873030106
"622",0.468094074433994
"621",0.166529428524815
"620",0.147423568577954
"619",0.860715164607552
"618",0.424120929637319
"617",0.181686178538015
"616",0.860162934736022
"615",0.147039820238104
"614",0.170598273393881
"613",0.470749992447202
"612",0.171995566574288
"611",0.308748446885177
"610",0.799691420371594
"609",0.881178539685639
"608",0.432343185848999
"607",0.21182564266492
"606",0.163287961117315
"605",0.413538560740404
"604",0.177524554070822
"603",0.292444051520377
"602",0.135849830064273
"601",0.889121204967996
"600",0.502214687331639
"599",0.171995566574288
"598",0.137214592091611
"597",0.775000951357021
"596",0.181494691532443
"595",0.173506234974405
"594",0.403727134158319
"593",0.137214592091611
"592",0.897372288988012
"591",0.176200819055863
"590",0.135849830064273
"589",0.153256797540939
"588",0.439439742140554
"587",0.182172677672639
"586",0.87665991754991
"585",0.137214592091611
"584",0.323979837874144
"583",0.182566485423463
"582",0.878241965594236
"581",0.88225292219427
"580",0.210009639290517
"579",0.401859661020532
"578",0.889570408576285
"577",0.687173789166904
"576",0.176884194578593
"575",0.189837783088761
"574",0.60530981156817
"573",0.411337491126478
"572",0.858462841099234
"571",0.254606959303258
"570",0.176892609413995
"569",0.171511253797195
"568",0.277304281615458
"567",0.176884194578593
"566",0.180222021649758
"565",0.483731546508868
"564",0.171511253797195
"563",0.15431702148892
"562",0.13960693685343
"561",0.135849830064273
"560",0.48318765528099
"559",0.897142479851373
"558",0.391097167749753
"557",0.824939395087849
"556",0.259427507566834
"555",0.582492455066179
"554",0.172326322722494
"553",0.173689844466498
"552",0.151220307126921
"551",0.479788142870639
"550",0.595107084204328
"549",0.181718501770338
"548",0.629246439203318
"547",0.826694184457507
"546",0.27914719765666
"545",0.355234282950402
"544",0.309199267467056
"543",0.339341504011323
"542",0.232235018110001
"541",0.911777374053479
"540",0.907492414372081
"539",0.170598273393881
"538",0.812332141473111
"537",0.346392552549661
"536",0.887679520038728
"535",0.395311801605812
"534",0.486389631267306
"533",0.167173809165655
"532",0.171995566574288
"531",0.826641087169676
"530",0.25579952548551
"529",0.17690593263157
"528",0.367943820138573
"527",0.641774040824124
"526",0.13960693685343
"525",0.171995566574288
"524",0.86090483751457
"523",0.135849830064273
"522",0.172326322722494
"521",0.831772480522833
"520",0.210009639290517
"519",0.838471073635117
"518",0.135849830064273
"517",0.687173789166904
"516",0.318569325523287
"515",0.170598273393881
"514",0.866509767548416
"513",0.411337491126478
"512",0.137214592091611
"511",0.20900495622781
"510",0.188157687465016
"509",0.190836237870965
"508",0.347027783297799
"507",0.885923087619032
"506",0.39464879374738
"505",0.829210190441698
"504",0.419469773767116
"503",0.579027881191956
"502",0.364656844535069
"501",0.173689844466498
"500",0.157012850245559
"499",0.724402896052451
"498",0.171995566574288
"497",0.889654511077247
"496",0.171995566574288
"495",0.172326322722494
"494",0.25266444111983
"493",0.289449020926454
"492",0.172326322722494
"491",0.245700432723118
"490",0.395029598188269
"489",0.17330971204439
"488",0.289311995099637
"487",0.873966948841899
"486",0.271790043026754
"485",0.465915003738761
"484",0.463086434352363
"483",0.137738843020963
"482",0.151220307126921
"481",0.0793823593589364
"480",0.601424663274268
"479",0.153256797540939
"478",0.165319903971491
"477",0.254637870007352
"476",0.323974542437647
"475",0.582492455066179
"474",0.792084710528519
"473",0.824922273493878
"472",0.176453551679189
"471",0.171995566574288
"470",0.732915211491896
"469",0.192879948930579
"468",0.289795948736128
"467",0.183274100365992
"466",0.176453551679189
"465",0.171995566574288
"464",0.207229395971924
"463",0.311414982580339
"462",0.177924592669881
"461",0.323937463747786
"460",0.171511253797195
"459",0.690755069471273
"458",0.906327329710831
"457",0.275159619169081
"456",0.20900495622781
"455",0.137214592091611
"454",0.369778393082646
"453",0.388245998679376
"452",0.158491528011076
"451",0.275346694023201
"450",0.309755477125944
"449",0.667764413761922
"448",0.351751667700536
"447",0.867688853335964
"446",0.729843625749939
"445",0.528660031729768
"444",0.650888546273713
"443",0.232539680081527
"442",0.151437272880606
"441",0.704593479064475
"440",0.265400694447115
"439",0.23999582344241
"438",0.780525347825519
"437",0.394507654662972
"436",0.882281612163107
"435",0.35360655386096
"434",0.15069952154612
"433",0.859312615939504
"432",0.707959784687121
"431",0.405846360487151
"430",0.210009639290517
"429",0.171995566574288
"428",0.640096440222868
"427",0.72709086060022
"426",0.135849830064273
"425",0.168241990983837
"424",0.497007405533096
"423",0.20900495622781
"422",0.172326322722494
"421",0.158000747720121
"420",0.401703583165693
"419",0.266986426502942
"418",0.733369440974167
"417",0.853871281895678
"416",0.564778074777601
"415",0.177524554070822
"414",0.1770266392597
"413",0.875096640165068
"412",0.209211700851965
"411",0.148089783792737
"410",0.307194477504837
"409",0.172326322722494
"408",0.764769514549242
"407",0.136538843020963
"406",0.254637870007352
"405",0.55987775416296
"404",0.164392267440285
"403",0.401859661020532
"402",0.188157687465016
"401",0.17690593263157
"400",0.777126648713183
"399",0.144454868157421
"398",0.214288991886736
"397",0.384039857915395
"396",0.172326322722494
"395",0.464812812957258
"394",0.902992218561628
"393",0.169781180514389
"392",0.15418536896951
"391",0.537033799560917
"390",0.800456226140001
"389",0.192879948930579
"388",0.792562958960459
"387",0.15347784113952
"386",0.202463608812554
"385",0.171995566574288
"384",0.89156326040306
"383",0.210009639290517
"382",0.717359212922062
"381",0.823312706969175
"380",0.176884194578593
"379",0.151437272880606
"378",0.367444857393864
"377",0.582492455066179
"376",0.890810527049915
"375",0.310452869602935
"374",0.289575586905224
"373",0.176884194578593
"372",0.181360436975518
"371",0.477026820274966
"370",0.810220889487914
"369",0.395311801605812
"368",0.576887689311642
"367",0.883693381033257
"366",0.21182564266492
"365",0.148652513027813
"364",0.176200819055863
"363",0.411213570513751
"362",0.179721219167926
"361",0.0902272348445207
"360",0.60530981156817
"359",0.60530981156817
"358",0.653305106558603
"357",0.880818721084726
"356",0.190836237870965
"355",0.171995566574288
"354",0.232539680081527
"353",0.17737991867106
"352",0.306427318361814
"351",0.173365391188368
"350",0.174210529159514
"349",0.61619253520518
"348",0.644920329009944
"347",0.789097607980796
"346",0.620234800937364
"345",0.155599898321693
"344",0.142213217283673
"343",0.15431702148892
"342",0.765283553740124
"341",0.694803964374976
"340",0.251738609482973
"339",0.182454613993401
"338",0.784343990533579
"337",0.34785616250247
"336",0.173689844466498
"335",0.905353348306833
"334",0.167642326854862
"333",0.36522662862599
"332",0.295793064149241
"331",0.464905388187223
"330",0.90953465852758
"329",0.473179611380422
"328",0.792562958960459
"327",0.138629017073534
"326",0.811049047315426
"325",0.0765782472532044
"324",0.838648657081582
"323",0.790728009772406
"322",0.192879948930579
"321",0.153256797540939
"320",0.896025173066386
"319",0.875852511813739
"318",0.20862401880894
"317",0.87933465472899
"316",0.597212876083383
"315",0.240521505263281
"314",0.190836237870965
"313",0.61644271267014
"312",0.849443014077761
"311",0.792572456052152
"310",0.793155336169608
"309",0.26128579615033
"308",0.863167700304149
"307",0.761765374247035
"306",0.624602200673897
"305",0.173689844466498
"304",0.732325741944114
"303",0.176884194578593
"302",0.201302721724252
"301",0.598936876640228
"300",0.867041303635197
"299",0.395336688521615
"298",0.58205765507904
"297",0.172679676902653
"296",0.298648957991124
"295",0.170598273393881
"294",0.369915254260016
"293",0.269674609851102
"292",0.898007107833361
"291",0.806475869240028
"290",0.582492455066179
"289",0.291170957430586
"288",0.172326322722494
"287",0.21182564266492
"286",0.178441094089608
"285",0.290678447017609
"284",0.176884194578593
"283",0.189837783088761
"282",0.165285385042005
"281",0.14043700970607
"280",0.666093609417524
"279",0.0972892392032998
"278",0.204887366986417
"277",0.409490392190582
"276",0.866441261572756
"275",0.642126413832056
"274",0.355689684552899
"273",0.860564996891885
"272",0.171995566574288
"271",0.315943198708925
"270",0.812195207909218
"269",0.86346039493033
"268",0.232539680081527
"267",0.107091764858186
"266",0.155599898321693
"265",0.425795061881592
"264",0.383448822504211
"263",0.332709763282733
"262",0.315913280483148
"261",0.171511253797195
"260",0.848712196756934
"259",0.827188294494123
"258",0.831772480522833
"257",0.799691420371594
"256",0.513737891373981
"255",0.445840285808943
"254",0.16400167383945
"253",0.259427507566834
"252",0.451082705070586
"251",0.137214592091611
"250",0.180564629364609
"249",0.490355205422852
"248",0.833699886118472
"247",0.36489997329559
"246",0.32240703805037
"245",0.21182564266492
"244",0.172326322722494
"243",0.27146914536846
"242",0.490915584190584
"241",0.47816010562196
"240",0.158227770788671
"239",0.158952954328033
"238",0.890252049138994
"237",0.172598366426979
"236",0.366402113244259
"235",0.144838494332788
"234",0.40990783108011
"233",0.177198910378117
"232",0.175930271907768
"231",0.873966948841899
"230",0.29182497025347
"229",0.202463608812554
"228",0.150637272880606
"227",0.215083542367371
"226",0.172326322722494
"225",0.36522662862599
"224",0.137214592091611
"223",0.136538843020963
"222",0.151220307126921
"221",0.189837783088761
"220",0.162307962708779
"219",0.824047174678438
"218",0.283189312553905
"217",0.598936876640228
"216",0.906004999760948
"215",0.245700432723118
"214",0.266986426502942
"213",0.172326322722494
"212",0.744681742521897
"211",0.170598273393881
"210",0.338954542797405
"209",0.596919496649836
"208",0.188157687465016
"207",0.166236227759588
"206",0.551526494162283
"205",0.175627611945539
"204",0.138304697117671
"203",0.177924592669881
"202",0.0765782472532044
"201",0.165285385042005
"200",0.620234800937364
"199",0.593416254663777
"198",0.149826755485415
"197",0.192879948930579
"196",0.761765374247035
"195",0.799460753189404
"194",0.705515930186942
"193",0.447165919125947
"192",0.158952954328033
"191",0.680841568713505
"190",0.176008521371762
"189",0.176429814168418
"188",0.346392552549661
"187",0.651944484056566
"186",0.323974542437647
"185",0.647708879637186
"184",0.736383374696716
"183",0.090772720275164
"182",0.238230045369198
"181",0.179448712833133
"180",0.176008521371762
"179",0.162307962708779
"178",0.693878768857363
"177",0.166661742565265
"176",0.168241990983837
"175",0.321498360611309
"174",0.15418536896951
"173",0.717359212922062
"172",0.226480461995835
"171",0.282758722046376
"170",0.190836237870965
"169",0.289935282039318
"168",0.250725581674605
"167",0.851283905466324
"166",0.395029598188269
"165",0.321342338553344
"164",0.15069952154612
"163",0.158000747720121
"162",0.789097607980796
"161",0.150534952206726
"160",0.15307784113952
"159",0.178441094089608
"158",0.17330971204439
"157",0.596919496649836
"156",0.39380898537394
"155",0.135849830064273
"154",0.176429814168418
"153",0.173713416027196
"152",0.854791300771221
"151",0.213987236667448
"150",0.157482883221564
"149",0.178438656745369
"148",0.249073323509461
"147",0.166968056029554
"146",0.212898495349445
"145",0.15472718401991
"144",0.176884194578593
"143",0.461380170195483
"142",0.582492455066179
"141",0.490496773085262
"140",0.391097167749753
"139",0.189837783088761
"138",0.355689684552899
"137",0.893618068006889
"136",0.144454868157421
"135",0.142213217283673
"134",0.739035227958779
"133",0.44276506957857
"132",0.17424001799508
"131",0.178441094089608
"130",0.143662094797317
"129",0.717359212922062
"128",0.157012850245559
"127",0.171995566574288
"126",0.223452901786846
"125",0.390176240892301
"124",0.752353575331944
"123",0.283097327959196
"122",0.188157687465016
"121",0.194521823714026
"120",0.309862394615658
"119",0.4434970840129
"118",0.179721219167926
"117",0.13493700970607
"116",0.172326322722494
"115",0.370982237742366
"114",0.400293077630419
"113",0.172326322722494
"112",0.447323483854112
"111",0.291158811451083
"110",0.654947964318285
"109",0.176453551679189
"108",0.175930271907768
"107",0.576887689311642
"106",0.190836237870965
"105",0.172307472844503
"104",0.178441094089608
"103",0.426510761263953
"102",0.166968056029554
"101",0.386271528658848
"100",0.254637870007352
"99",0.751078424272811
"98",0.464443788326981
"97",0.296303726273218
"96",0.151133602468369
"95",0.135986552395355
"94",0.167559268719847
"93",0.361831815238473
"92",0.17424001799508
"91",0.20900495622781
"90",0.170598273393881
"89",0.765222498983141
"88",0.170598273393881
"87",0.144697281454536
"86",0.519970867725586
"85",0.655387339032494
"84",0.390899059755319
"83",0.598936876640228
"82",0.175930271907768
"81",0.172326322722494
"80",0.60530981156817
"79",0.790702510780971
"78",0.171995566574288
"77",0.176200819055863
"76",0.151133602468369
"75",0.210009639290517
"74",0.225477761476667
"73",0.201105005919202
"72",0.329402923136491
"71",0.167769600586081
"70",0.167900216992617
"69",0.416986593574156
"68",0.176884194578593
"67",0.676320624670377
"66",0.628473335902427
"65",0.314204056887459
"64",0.174560067993365
"63",0.325719388006673
"62",0.817662624093084
"61",0.172326322722494
"60",0.0859463021114196
"59",0.892164567918447
"58",0.190836237870965
"57",0.633557484323364
"56",0.395336688521615
"55",0.320302744026953
"54",0.739035227958779
"53",0.90449959578341
"52",0.172326322722494
"51",0.0972892392032998
"50",0.441817370615634
"49",0.395029598188269
"48",0.598936876640228
"47",0.16014644374839
"46",0.170598273393881
"45",0.569517480764825
"44",0.839962749519654
"43",0.148089783792737
"42",0.685642895524986
"41",0.424028174575356
"40",0.454219929740558
"39",0.40980465522229
"38",0.172326322722494
"37",0.21182564266492
"36",0.346336662761995
"35",0.361497341214545
"34",0.197662077432436
"33",0.60530981156817
"32",0.8929310627642
"31",0.367625797276481
"30",0.13960693685343
"29",0.60530981156817
"28",0.318736124664461
"27",0.171995566574288
"26",0.353896716756532
"25",0.246904540440678
"24",0.323974542437647
"23",0.622427921483115
"22",0.263999955488086
"21",0.156833569492864
"20",0.573024415485115
"19",0.454388551409531
"18",0.631577900410314
"17",0.236107542381245
"16",0.666876346895736
"15",0.409909452118779
"14",0.112935322821895
"13",0.151437272880606
"12",0.712012093140789
"11",0.631018602991917
"10",0.869468853335964
"9",0.522046706794083
"8",0.162731807218052
"7",0.300874128559307
